Station,Country,Longitude,Latitude,Average,Model_Raw,Residual_Raw,Model_matched_2015_to_2024,Residual_matched_2015_to_2024,Model_matched_2022_to_2024,Residual_matched_2022_to_2024,Model_matched_2023_to_2024,Residual_matched_2023_to_2024
ES1992A,ES,2.1151,41.3875,15.87,67.37508392333984,51.505083923339846,48.41081619262695,32.540816192626956,23.858118057250977,7.988118057250977,22.453126907348633,6.583126907348634
ES1997A,ES,-6.0848,40.0437,7.958,2.2747151851654053,-5.683284814834595,11.654016494750977,3.6960164947509764,6.9677886962890625,-0.9902113037109377,7.537568092346191,-0.4204319076538088
ES2014A,ES,-7.4089,42.0616,1.108,1.487697720527649,0.37969772052764883,3.2672600746154785,2.1592600746154784,1.1043846607208252,-0.0036153392791749006,1.3645391464233398,0.25653914642333975
ES2029A,ES,-4.7008,40.6647,6.644,2.1287715435028076,-4.5152284564971925,17.77057456970215,11.126574569702148,7.164021968841553,0.5200219688415526,5.41517972946167,-1.2288202705383302
ES2041A,ES,0.1911,41.9161,10.859,3.417874336242676,-7.441125663757324,12.345266342163086,1.486266342163086,13.193428039550781,2.3344280395507813,9.488659858703613,-1.3703401412963867
ES2054A,ES,-5.9583,43.5705,7.546,13.356721878051758,5.8107218780517575,10.922626495361328,3.376626495361328,7.078433036804199,-0.46756696319580104,8.155673027038574,0.609673027038574
FI00352,FI,29.4016,66.3217,0.776,0.5135987997055054,-0.26240120029449465,1.0162159204483032,0.2402159204483032,0.9384711384773254,0.16247113847732542,0.9104418158531189,0.13444181585311887
FI00356,FI,24.1123,67.9672,0.654,0.41307735443115234,-0.24092264556884768,0.8225306868553162,0.16853068685531614,0.7830473780632019,0.12904737806320188,0.7469546794891357,0.09295467948913572
FR01011,FR,6.1808,49.1194,9.811,9.125057220458984,-0.6859427795410156,10.537715911865234,0.7267159118652344,10.667854309082031,0.8568543090820313,10.988585472106934,1.1775854721069337
FR01012,FR,6.2233,49.1103,11.771,7.1843438148498535,-4.586656185150147,11.75181770324707,-0.019182296752930483,12.546236991882324,0.7752369918823234,11.393890380859375,-0.3771096191406258
FR01018,FR,6.1228,49.1075,6.928,9.125057220458984,2.1970572204589844,10.537715911865234,3.6097159118652344,10.667854309082031,3.7398543090820313,10.988585472106934,4.060585472106934
FR01020,FR,6.1569,49.3583,12.967,7.973414897918701,-4.993585102081299,10.558880805969238,-2.4081191940307622,10.063129425048828,-2.9038705749511724,14.661202430725098,1.6942024307250971
FR02022,FR,4.6292,43.6751,13.883,4.5132856369018555,-9.369714363098144,10.254053115844727,-3.6289468841552726,9.06920051574707,-4.813799484252929,15.91553020477295,2.03253020477295
FR02041,FR,5.1011,43.639,10.153,4.2506489753723145,-5.902351024627686,10.59328556060791,0.4402855606079097,9.73562240600586,-0.4173775939941411,11.061375617980957,0.9083756179809566
FR03014,FR,5.3601,43.3481,26.546,14.851371765136719,-11.69462823486328,29.95307159423828,3.407071594238282,31.209047317504883,4.663047317504883,25.666824340820312,-0.8791756591796869
FR03029,FR,5.4409,43.5303,14.109,4.613682270050049,-9.495317729949951,9.188942909240723,-4.920057090759277,8.936283111572266,-5.172716888427734,16.02562141418457,1.9166214141845703
FR03043,FR,5.3947,43.3053,19.591,14.851371765136719,-4.739628234863282,29.95307159423828,10.36207159423828,31.209047317504883,11.618047317504882,25.666824340820312,6.075824340820311
FR03060,FR,5.8754,43.1016,12.997,7.861926555633545,-5.135073444366455,17.821044921875,4.824044921875,14.079916000366211,1.082916000366211,13.467391014099121,0.4703910140991212
FR03080,FR,4.8043,43.9497,11.567,7.537463665008545,-4.029536334991455,9.173922538757324,-2.393077461242676,9.191458702087402,-2.375541297912598,13.259296417236328,1.692296417236328
FR04002,FR,2.2944,48.9303,19.193,24.75544548034668,5.562445480346678,22.89224624633789,3.6992462463378892,22.837860107421875,3.6448601074218736,22.722625732421875,3.5296257324218736
FR04004,FR,2.3467,48.8917,20.762,37.69587326049805,16.933873260498046,25.35883903503418,4.596839035034179,22.281190872192383,1.5191908721923824,25.945486068725586,5.1834860687255855
FR04014,FR,2.3939,48.8372,21.019,37.69587326049805,16.67687326049805,25.35883903503418,4.339839035034181,22.281190872192383,1.2621908721923845,25.945486068725586,4.926486068725588
FR04017,FR,2.2781,48.8814,19.229,28.975297927856445,9.746297927856446,22.902570724487305,3.6735707244873055,19.778392791748047,0.5493927917480477,24.216751098632812,4.987751098632813
FR04018,FR,2.3847,48.9039,22.926,28.804153442382812,5.878153442382814,25.526790618896484,2.600790618896486,26.135250091552734,3.209250091552736,27.23749542236328,4.311495422363283
FR04024,FR,2.4447,48.9908,14.651,30.09837532043457,15.44737532043457,24.283403396606445,9.632403396606446,25.63382339477539,10.98282339477539,20.97564697265625,6.32464697265625
FR04029,FR,2.1306,48.7992,12.382,12.42933464050293,0.047334640502930014,15.143046379089355,2.761046379089356,14.798239707946777,2.4162397079467777,15.202075958251953,2.8200759582519535
FR04034,FR,2.3758,48.7759,18.002,24.11004638671875,6.108046386718751,19.255399703979492,1.2533997039794933,17.468120574951172,-0.533879425048827,21.413936614990234,3.4119366149902355
FR04038,FR,1.8833,48.5819,4.865,4.224589824676514,-0.6404101753234865,5.984710216522217,1.1197102165222166,5.836635112762451,0.971635112762451,7.630679607391357,2.765679607391357
FR04060,FR,2.2933,48.8572,20.496,28.975297927856445,8.479297927856447,22.902570724487305,2.406570724487306,19.778392791748047,-0.7176072082519518,24.216751098632812,3.720751098632814
FR04063,FR,1.7033,48.9964,13.128,6.93135404586792,-6.19664595413208,11.623844146728516,-1.5041558532714845,13.272953033447266,0.1449530334472655,16.46581268310547,3.3378126831054686
FR04069,FR,2.6614,48.5414,11.994,7.6006622314453125,-4.393337768554687,10.508578300476074,-1.4854216995239256,10.995726585388184,-0.9982734146118162,14.171812057495117,2.1778120574951174
FR04098,FR,2.6353,48.8403,16.111,16.588802337646484,0.4778023376464837,19.812585830688477,3.701585830688476,19.84258270263672,3.731582702636718,18.692401885986328,2.5814018859863275
FR04100,FR,2.5072,48.8819,17.606,22.346996307373047,4.740996307373045,21.884788513183594,4.278788513183592,22.704219818115234,5.098219818115233,21.128021240234375,3.5220212402343734
FR04101,FR,2.5175,48.8164,17.416,22.346996307373047,4.9309963073730465,21.884788513183594,4.468788513183593,22.704219818115234,5.288219818115234,21.128021240234375,3.7120212402343746
FR04149,FR,2.4572,48.7067,14.153,19.864261627197266,5.711261627197265,15.73161506652832,1.5786150665283198,15.37897777557373,1.22597777557373,15.602169036865234,1.449169036865234
FR04156,FR,2.4525,48.9025,19.005,30.09837532043457,11.093375320434571,24.283403396606445,5.278403396606446,25.63382339477539,6.628823394775392,20.97564697265625,1.970646972656251
FR04319,FR,2.5753,48.9556,18.458,24.708881378173828,6.25088137817383,22.001768112182617,3.543768112182619,21.521102905273438,3.063102905273439,20.436269760131836,1.9782697601318375
FR04323,FR,2.4292,48.6272,16.369,14.114415168762207,-2.2545848312377927,16.01893424987793,-0.3500657501220701,15.57466983795166,-0.7943301620483396,19.170093536376953,2.8010935363769534
FR05078,FR,0.1427,49.4983,12.388,35.5263671875,23.138367187500002,18.34955596923828,5.961555969238281,16.0052433013916,3.6172433013916017,14.125903129577637,1.7379031295776368
FR05087,FR,0.7587,49.4984,6.523,5.314096450805664,-1.2089035491943356,6.088656902313232,-0.43434309768676727,6.485752105712891,-0.03724789428710906,6.873878479003906,0.35087847900390656
FR05090,FR,0.1006,49.5147,7.979,10.118274688720703,2.139274688720703,9.019458770751953,1.040458770751953,10.456204414367676,2.4772044143676757,10.532061576843262,2.5530615768432616
FR07004,FR,3.1138,45.7973,12.864,8.769697189331055,-4.094302810668946,13.525581359863281,0.6615813598632805,13.348519325256348,0.4845193252563469,14.487221717834473,1.6232217178344719
FR07022,FR,3.6007,46.6527,1.413,2.225473642349243,0.8124736423492431,2.090203285217285,0.6772032852172851,2.4364349842071533,1.0234349842071533,3.320755958557129,1.9077559585571289
FR08003,FR,3.8663,43.6113,17.741,6.6772990226745605,-11.06370097732544,20.90943717956543,3.16843717956543,19.091411590576172,1.3504115905761722,19.468042373657227,1.727042373657227
FR08016,FR,3.8868,43.5915,13.523,8.4773588180542,-5.0456411819458005,18.294879913330078,4.771879913330078,18.615509033203125,5.092509033203125,15.355655670166016,1.832655670166016
FR08022,FR,3.5048,43.2875,4.933,2.340954303741455,-2.5920456962585448,6.4346923828125,1.5016923828125002,5.309378147125244,0.3763781471252443,5.732422828674316,0.7994228286743166
FR08614,FR,4.3744,43.8344,12.386,4.26651668548584,-8.11948331451416,6.06611442565918,-6.3198855743408195,6.672906398773193,-5.713093601226806,13.085119247436523,0.6991192474365242
FR08714,FR,2.9005,42.6955,12.668,6.154493808746338,-6.513506191253661,15.006996154785156,2.338996154785157,15.70227336883545,3.03427336883545,12.840469360351562,0.17246936035156324
FR09003,FR,-1.1537,46.1626,10.651,5.466822147369385,-5.184177852630615,9.915658950805664,-0.7353410491943357,10.6783447265625,0.0273447265625002,10.155695915222168,-0.49530408477783183
FR09008,FR,-1.1171,46.1351,5.604,5.466822147369385,-0.13717785263061533,9.915658950805664,4.311658950805664,10.6783447265625,5.0743447265625,10.155695915222168,4.551695915222168
FR09103,FR,0.1672,45.6474,10.514,5.060894012451172,-5.4531059875488275,8.108734130859375,-2.4052658691406243,8.529748916625977,-1.9842510833740228,11.905951499938965,1.3919514999389655
FR09302,FR,-0.3959,46.1432,1.394,2.1985251903533936,0.8045251903533936,2.303964853286743,0.9099648532867433,2.1927411556243896,0.7987411556243897,2.6160624027252197,1.2220624027252198
FR09404,FR,0.3456,46.584,11.278,5.047694683074951,-6.230305316925049,10.983168601989746,-0.2948313980102544,11.675480842590332,0.39748084259033156,13.596384048461914,2.3183840484619136
FR12004,FR,1.4181,43.5757,12.308,10.629202842712402,-1.6787971572875975,12.216155052185059,-0.09184494781494124,12.33749771118164,0.029497711181640796,14.125065803527832,1.8170658035278322
FR12026,FR,2.1459,43.9278,9.246,4.2561798095703125,-4.989820190429688,7.30496883392334,-1.9410311660766606,6.671106338500977,-2.574893661499024,10.290793418884277,1.044793418884277
FR12030,FR,1.444,43.5873,11.332,10.629202842712402,-0.7027971572875984,12.216155052185059,0.8841550521850579,12.33749771118164,1.0054977111816399,14.125065803527832,2.7930658035278313
FR12042,FR,-0.0405,43.0962,8.07,3.162515640258789,-4.907484359741211,8.81179428100586,0.7417942810058591,9.016030311584473,0.9460303115844724,10.269623756408691,2.199623756408691
FR12052,FR,0.0623,43.2303,10.397,8.0306396484375,-2.3663603515625002,14.7252779006958,4.3282779006958005,15.471261024475098,5.074261024475097,10.71485424041748,0.3178542404174802
FR12053,FR,2.2302,43.6105,5.449,2.568632125854492,-2.8803678741455077,5.373096466064453,-0.07590353393554672,4.714123249053955,-0.7348767509460448,6.258023738861084,0.8090237388610841
FR14010,FR,4.0511,49.2822,9.445,9.119256973266602,-0.3257430267333987,10.123074531555176,0.6780745315551755,11.190159797668457,1.7451597976684567,10.805868148803711,1.3608681488037107
FR14012,FR,4.0206,49.2242,9.293,9.119256973266602,-0.1737430267333977,10.123074531555176,0.8300745315551765,11.190159797668457,1.8971597976684578,10.805868148803711,1.5128681488037117
FR14022,FR,4.36,48.9622,7.165,4.460988521575928,-2.7040114784240723,6.844649314880371,-0.32035068511962894,7.335973262786865,0.1709732627868652,8.430916786193848,1.2659167861938476
FR14031,FR,4.0769,48.3017,9.597,3.979016065597534,-5.617983934402465,9.574921607971191,-0.022078392028808125,9.766152381896973,0.16915238189697313,11.254820823669434,1.657820823669434
FR14033,FR,4.0503,48.295,7.6,4.621958255767822,-2.9780417442321774,8.47169303894043,0.87169303894043,8.670390129089355,1.0703901290893558,8.39452838897705,0.7945283889770511
FR14042,FR,4.9661,48.6458,7.436,3.317934513092041,-4.118065486907959,5.561450481414795,-1.874549518585205,5.95876932144165,-1.4772306785583496,8.273262023925781,0.8372620239257813
FR14051,FR,4.7192,49.7453,9.223,5.756191253662109,-3.4668087463378914,8.956229209899902,-0.2667707901000984,10.328326225280762,1.105326225280761,11.094852447509766,1.8718524475097649
FR15018,FR,5.5894,45.3602,10.827,7.1082892417907715,-3.7187107582092285,10.42690658569336,-0.4000934143066406,12.09838581085205,1.2713858108520508,13.56606674194336,2.7390667419433594
FR15043,FR,5.7356,45.1619,12.433,14.302152633666992,1.8691526336669924,12.371158599853516,-0.061841400146484204,10.545380592346191,-1.8876194076538084,13.953826904296875,1.5208269042968752
FR15045,FR,5.6767,45.0578,6.677,3.1923370361328125,-3.484662963867187,12.624011993408203,5.9470119934082035,9.169591903686523,2.492591903686524,7.6012091636657715,0.9242091636657719
FR16017,FR,8.1585,48.9194,9.491,7.773006439208984,-1.7179935607910153,8.575833320617676,-0.9151666793823239,8.78920841217041,-0.7017915878295895,11.088842391967773,1.5978423919677738
FR16029,FR,7.7816,48.6104,12.942,11.879844665527344,-1.0621553344726564,12.60399055480957,-0.33800944519042986,13.767669677734375,0.8256696777343748,14.877403259277344,1.9354032592773436
FR16057,FR,7.3473,47.7574,16.924,11.734301567077637,-5.189698432922363,13.703121185302734,-3.220878814697265,16.030141830444336,-0.8938581695556636,16.314634323120117,-0.6093656768798823
FR16060,FR,7.5682,47.5949,14.969,10.739974975585938,-4.229025024414062,12.822531700134277,-2.146468299865722,14.09215259552002,-0.8768474044799799,16.841047286987305,1.8720472869873053
FR16066,FR,7.3091,47.7374,10.542,11.734301567077637,1.192301567077637,13.703121185302734,3.1611211853027346,16.030141830444336,5.488141830444336,16.314634323120117,5.772634323120117
FR18053,FR,2.3046,49.9017,11.828,7.108459949493408,-4.719540050506591,17.094228744506836,5.2662287445068365,15.8908109664917,4.0628109664917,12.908660888671875,1.0806608886718756
FR19012,FR,-4.4866,48.3862,9.309,16.33768653869629,7.02868653869629,19.20189094543457,9.892890945434571,26.219005584716797,16.9100055847168,10.662149429321289,1.3531494293212898
FR19032,FR,-3.395,47.7425,6.173,5.918430328369141,-0.2545696716308594,8.205957412719727,2.0329574127197265,8.88257884979248,2.7095788497924804,7.467037200927734,1.2940372009277343
FR20047,FR,4.954,45.8232,9.954,10.216917991638184,0.26291799163818297,17.099594116210938,7.145594116210937,14.565376281738281,4.611376281738281,11.623955726623535,1.6699557266235345
FR20048,FR,5.0722,45.7533,7.693,9.74959945678711,2.0565994567871098,10.583995819091797,2.8909958190917973,8.997633934020996,1.3046339340209965,9.27694034576416,1.5839403457641605
FR20062,FR,4.8542,45.7577,17.687,28.304733276367188,10.617733276367186,22.203571319580078,4.516571319580077,16.5690975189209,-1.1179024810791027,17.74986457824707,0.06286457824706915
FR21001,FR,-0.3911,49.1922,9.473,9.072535514831543,-0.4004644851684578,10.540818214416504,1.0678182144165032,11.129724502563477,1.6567245025634758,10.835744857788086,1.3627448577880852
FR21019,FR,-0.3528,49.1517,8.414,9.072535514831543,0.6585355148315433,10.540818214416504,2.126818214416504,11.129724502563477,2.715724502563477,10.835744857788086,2.4217448577880862
FR21031,FR,0.1108,48.4456,6.287,3.9648709297180176,-2.3221290702819823,8.593518257141113,2.3065182571411134,9.769174575805664,3.482174575805664,7.498407363891602,1.2114073638916016
FR21040,FR,-1.0847,49.1164,7.204,3.8841359615325928,-3.319864038467407,10.501250267028809,3.297250267028809,9.234323501586914,2.0303235015869143,7.698104381561279,0.49410438156127956
FR22054,FR,6.9109,49.1874,10.818,6.105706214904785,-4.7122937850952145,13.904287338256836,3.0862873382568363,13.771466255187988,2.9534662551879887,11.999262809753418,1.1812628097534184
FR23078,FR,-0.8836,47.0558,7.01,4.1365485191345215,-2.8734514808654783,7.204426288604736,0.19442628860473654,8.514479637145996,1.5044796371459963,7.8078203201293945,0.7978203201293947
FR23107,FR,-1.5733,47.2528,8.372,11.134610176086426,2.762610176086426,10.65160846710205,2.279608467102051,10.767648696899414,2.395648696899414,10.062103271484375,1.6901032714843751
FR23110,FR,-2.2502,47.2641,5.838,7.495258331298828,1.657258331298828,8.398776054382324,2.560776054382324,9.12011432647705,3.2821143264770507,6.933037281036377,1.0950372810363769
FR23120,FR,-0.5559,47.4685,9.153,7.898558616638184,-1.2544413833618169,10.268585205078125,1.1155852050781245,9.608137130737305,0.4551371307373042,11.88026237487793,2.727262374877929
FR23123,FR,-0.7681,48.0693,7.936,4.854578495025635,-3.081421504974365,10.419028282165527,2.4830282821655274,9.503646850585938,1.5676468505859376,9.115700721740723,1.1797007217407227
FR23124,FR,-0.7434,46.6566,2.873,2.6242878437042236,-0.2487121562957766,4.5775957107543945,1.7045957107543943,3.9221267700195312,1.049126770019531,4.141254901885986,1.268254901885986
FR23152,FR,-1.4369,46.6606,5.814,4.261101722717285,-1.552898277282715,8.177752494812012,2.3637524948120117,8.194891929626465,2.380891929626465,7.859100818634033,2.045100818634033
FR23174,FR,0.1961,47.989,8.527,5.161483287811279,-3.36551671218872,8.95675277709961,0.42975277709961013,8.309771537780762,-0.21722846221923753,10.6950044631958,2.1680044631958015
FR23177,FR,-0.4448,47.7883,3.696,2.8990979194641113,-0.7969020805358888,5.3894195556640625,1.6934195556640623,5.62111234664917,1.9251123466491697,4.770737171173096,1.0747371711730955
FR23181,FR,-2.2232,47.2731,5.93,7.495258331298828,1.5652583312988284,8.398776054382324,2.4687760543823245,9.12011432647705,3.190114326477051,6.933037281036377,1.0030372810363772
FR23182,FR,0.2214,47.9711,6.914,5.160295009613037,-1.7537049903869626,8.159716606140137,1.245716606140137,7.525467395782471,0.611467395782471,7.545069694519043,0.6310696945190433
FR23188,FR,-1.5374,47.2222,7.988,11.134610176086426,3.1466101760864253,10.65160846710205,2.6636084671020503,10.767648696899414,2.7796486968994136,10.062103271484375,2.0741032714843746
FR24007,FR,7.0932,43.5988,19.903,17.193538665771484,-2.7094613342285143,32.19544982910156,12.292449829101564,22.078575134277344,2.175575134277345,21.92171287536621,2.0187128753662122
FR24036,FR,7.2863,43.7021,22.659,7.18193244934082,-15.477067550659179,16.463640213012695,-6.195359786987304,16.966432571411133,-5.692567428588866,24.767744064331055,2.1087440643310558
FR25039,FR,1.1483,49.0213,9.044,5.31842041015625,-3.7255795898437505,9.90031909942627,0.856319099426269,9.888898849487305,0.8448988494873042,11.85190486907959,2.8079048690795894
FR25043,FR,1.099,49.4005,9.036,11.619781494140625,2.5837814941406254,9.705157279968262,0.6691572799682621,10.962424278259277,1.9264242782592778,13.169177055358887,4.133177055358887
FR26012,FR,4.0995,47.2748,1.591,1.2369948625564575,-0.35400513744354245,1.962589144706726,0.3715891447067261,2.125096082687378,0.534096082687378,2.1455795764923096,0.5545795764923096
FR26017,FR,3.1711,46.9968,6.179,3.595905065536499,-2.5830949344635012,7.618508815765381,1.4395088157653806,6.224674701690674,0.04567470169067356,7.207874774932861,1.028874774932861
FR27003,FR,4.7665,45.4545,10.541,4.799566745758057,-5.741433254241944,10.591596603393555,0.05059660339355432,11.080047607421875,0.5390476074218746,12.87452507019043,2.3335250701904293
FR27005,FR,4.7707,45.3218,8.683,4.80457878112793,-3.87842121887207,7.240975379943848,-1.4420246200561522,7.647881507873535,-1.0351184921264647,9.809890747070312,1.1268907470703127
FR27010,FR,5.1811,45.4609,3.502,3.0699009895324707,-0.4320990104675291,4.89341402053833,1.3914140205383303,4.311382293701172,0.8093822937011721,3.150132656097412,-0.35186734390258767
FR29423,FR,4.0747,46.0411,10.622,4.985832214355469,-5.636167785644531,13.928455352783203,3.3064553527832032,13.401487350463867,2.7794873504638673,14.67377758026123,4.051777580261231
FR29424,FR,4.3954,45.4201,12.48,6.772055625915527,-5.707944374084473,9.476419448852539,-3.0035805511474614,10.614986419677734,-1.865013580322266,14.391031265258789,1.9110312652587886
FR29439,FR,4.4297,45.4818,9.696,5.79067325592041,-3.9053267440795896,8.045853614807129,-1.6501463851928708,9.405473709106445,-0.2905262908935544,9.96561336517334,0.2696133651733401
FR30028,FR,7.0111,48.0511,0.786,1.5454374551773071,0.7594374551773071,2.3114020824432373,1.5254020824432373,1.900009036064148,1.114009036064148,1.6018295288085938,0.8158295288085937
FR30034,FR,6.1904,48.6882,12.865,9.457221984863281,-3.407778015136719,10.544005393981934,-2.3209946060180666,9.22204303741455,-3.6429569625854494,11.568258285522461,-1.2967417144775393
FR30037,FR,6.136,48.6569,7.304,9.457221984863281,2.153221984863281,10.544005393981934,3.2400053939819333,9.22204303741455,1.9180430374145505,11.568258285522461,4.264258285522461
FR31001,FR,-0.5804,44.8612,10.264,13.92873477935791,3.664734779357911,10.748087882995605,0.4840878829956061,10.26495361328125,0.0009536132812506537,12.34363079071045,2.07963079071045
FR31007,FR,-0.5158,44.9003,10.323,9.177095413208008,-1.1459045867919926,19.662588119506836,9.339588119506836,21.287927627563477,10.964927627563476,11.176356315612793,0.8533563156127926
FR31013,FR,-0.3915,43.3108,8.718,6.2418317794799805,-2.4761682205200195,8.20665168762207,-0.5113483123779297,9.955739974975586,1.237739974975586,9.785061836242676,1.0670618362426758
FR31016,FR,-1.4892,43.4798,9.59,5.344592571258545,-4.245407428741455,10.913043975830078,1.3230439758300783,10.19357967376709,0.60357967376709,10.776144027709961,1.186144027709961
FR31021,FR,-0.5382,43.3763,6.442,3.804210662841797,-2.6377893371582033,6.745083332061768,0.3030833320617674,6.9940900802612305,0.5520900802612303,7.022131443023682,0.5801314430236815
FR31033,FR,0.7272,45.1898,7.39,3.6016080379486084,-3.7883919620513913,7.854186058044434,0.4641860580444339,7.373643398284912,-0.01635660171508757,7.801206111907959,0.4112061119079593
FR32002,FR,4.8351,46.8211,10.779,6.379397869110107,-4.3996021308898925,14.759769439697266,3.9807694396972657,12.491327285766602,1.7123272857666016,16.42914390563965,5.6501439056396485
FR32005,FR,4.3669,46.6788,10.125,3.659116268157959,-6.465883731842041,8.197816848754883,-1.9271831512451172,9.163132667541504,-0.9618673324584961,11.761799812316895,1.6367998123168945
FR32006,FR,4.84,46.3162,11.57,6.790310382843018,-4.779689617156983,12.574275016784668,1.0042750167846677,12.051240921020508,0.48124092102050753,14.700626373291016,3.1306263732910153
FR33101,FR,5.9283,45.5647,13.74,11.105779647827148,-2.6342203521728518,13.771071434020996,0.03107143402099588,13.902857780456543,0.16285778045654276,15.902312278747559,2.1623122787475584
FR33111,FR,6.3496,45.2747,8.518,2.213623523712158,-6.3043764762878425,6.714986801147461,-1.8030131988525397,7.259760856628418,-1.2582391433715827,8.275960922241211,-0.24203907775878974
FR33120,FR,6.87,45.9225,15.388,1.6741684675216675,-13.713831532478332,14.3689546585083,-1.0190453414916991,12.588316917419434,-2.7996830825805663,19.54647445678711,4.1584744567871095
FR33121,FR,6.3897,45.675,12.651,5.541685581207275,-7.109314418792724,12.901253700256348,0.25025370025634786,12.547178268432617,-0.10382173156738261,14.251863479614258,1.600863479614258
FR33211,FR,6.2406,46.1958,15.881,6.971648693084717,-8.909351306915283,12.50450325012207,-3.37649674987793,15.898561477661133,0.017561477661132585,18.513742446899414,2.632742446899414
FR33302,FR,5.8208,46.0722,3.904,2.971646547317505,-0.932353452682495,5.513818264007568,1.6098182640075684,3.8955492973327637,-0.008450702667236243,4.205822944641113,0.30182294464111337
FR34024,FR,0.6538,47.3441,7.851,7.268050193786621,-0.5829498062133789,10.480203628540039,2.629203628540039,9.965235710144043,2.114235710144043,9.807933807373047,1.956933807373047
FR34025,FR,0.6829,47.4191,8.194,4.539427280426025,-3.6545727195739754,9.244678497314453,1.0506784973144523,7.805633544921875,-0.38836645507812584,9.490535736083984,1.2965357360839835
FR34032,FR,2.4053,47.0828,6.546,3.2383205890655518,-3.3076794109344485,6.023200035095215,-0.5227999649047854,5.892714977264404,-0.653285022735596,7.664369106292725,1.1183691062927243
FR34046,FR,1.3585,48.7297,6.429,4.656496047973633,-1.7725039520263675,6.451351642608643,0.022351642608642308,5.766260147094727,-0.6627398529052737,8.666740417480469,2.2377404174804685
FR34051,FR,1.6931,46.7983,6.895,2.7219274044036865,-4.173072595596313,6.819187641143799,-0.07581235885620075,6.421585559844971,-0.47341444015502887,7.138944625854492,0.2439446258544926
FR35002,FR,0.8984,45.8849,4.424,3.5492870807647705,-0.8747129192352299,7.70296573638916,3.27896573638916,5.937530994415283,1.5135309944152828,5.3173089027404785,0.8933089027404781
FR35004,FR,1.5373,45.1587,10.497,4.60101842880249,-5.89598157119751,10.658474922180176,0.1614749221801759,10.65950870513916,0.16250870513916027,10.52044677734375,0.023446777343750114
FR35005,FR,1.873,46.1736,7.314,2.1986095905303955,-5.1153904094696045,8.807304382324219,1.4933043823242187,7.707648277282715,0.3936482772827148,8.464215278625488,1.1502152786254882
FR35006,FR,1.7628,45.2627,7.769,2.6975502967834473,-5.071449703216553,8.679551124572754,0.9105511245727538,8.196046829223633,0.4270468292236327,8.628851890563965,0.8598518905639647
FR36001,FR,4.8763,44.8702,11.297,6.181515216827393,-5.115484783172608,11.032356262207031,-0.26464373779296935,9.580615043640137,-1.7163849563598639,12.328080177307129,1.0310801773071283
FR36002,FR,4.8935,44.9335,12.71,6.378363132476807,-6.331636867523194,12.397159576416016,-0.3128404235839852,11.654439926147461,-1.05556007385254,14.688024520874023,1.9780245208740226
FR36021,FR,5.279,44.5694,0.933,1.053088903427124,0.12008890342712397,1.3255553245544434,0.3925553245544433,1.3823493719100952,0.44934937191009516,1.4690531492233276,0.5360531492233276
FR41001,FR,8.7357,41.9247,12.607,6.907266616821289,-5.69973338317871,10.011063575744629,-2.5959364242553704,9.85836410522461,-2.74863589477539,13.790486335754395,1.1834863357543952
FR41002,FR,9.4464,42.6979,7.94,7.707372665405273,-0.23262733459472695,13.647025108337402,5.707025108337402,11.83023452758789,3.8902345275878902,7.908506393432617,-0.0314936065673832
FR41017,FR,9.4346,42.6713,5.088,7.707372665405273,2.6193726654052734,13.647025108337402,8.559025108337401,11.83023452758789,6.7422345275878905,7.908506393432617,2.820506393432617
FR82006,FR,6.0154,47.2474,12.279,6.9646315574646,-5.3143684425354,15.395609855651855,3.1166098556518556,15.94765567779541,3.6686556777954102,13.401312828063965,1.122312828063965
FR82010,FR,6.794,47.5103,13.527,5.267669677734375,-8.259330322265624,12.634683609008789,-0.8923163909912102,13.672216415405273,0.1452164154052742,15.36308765411377,1.8360876541137703
GR0028A,GR,23.6884,38.0208,26.45,27.89192771911621,1.4419277191162116,24.36380386352539,-2.0861961364746087,23.46417236328125,-2.9858276367187493,26.01036262512207,-0.439637374877929
GR0031A,GR,23.713,37.932,28.15,52.44200134277344,24.29200134277344,21.075082778930664,-7.0749172210693345,26.576065063476562,-1.573934936523436,29.68242645263672,1.5324264526367202
GR0039A,GR,23.8194,37.9951,13.412,11.80053997039795,-1.6114600296020516,6.467239856719971,-6.94476014328003,10.526802062988281,-2.8851979370117196,12.370553970336914,-1.0414460296630867
HR0009A,HR,16.0065,45.7649,28.435,10.593985557556152,-17.841014442443846,25.87329864501953,-2.5617013549804675,30.478046417236328,2.0430464172363294,28.49233627319336,0.057336273193360654
HU0026A,HU,20.6164,48.2472,11.489,5.163577079772949,-6.3254229202270515,11.095888137817383,-0.39311186218261795,12.84367847442627,1.3546784744262688,12.834239959716797,1.345239959716796
HU0037A,HU,17.5567,47.1053,14.553,2.7326061725616455,-11.820393827438355,11.546443939208984,-3.0065560607910164,15.396638870239258,0.843638870239257,13.447224617004395,-1.1057753829956063
HU0038A,HU,20.7031,48.2181,10.915,4.51390266418457,-6.401097335815429,10.994446754455566,0.07944675445556726,11.74460506439209,0.8296050643920907,11.643698692321777,0.7286986923217782
IE0028A,IE,-6.2672,53.322,12.822,20.721731185913086,7.899731185913087,10.009864807128906,-2.812135192871093,14.05382251739502,1.2318225173950204,14.801456451416016,1.9794564514160164
IE0118A,IE,-9.2997,53.8511,6.687,2.4986116886138916,-4.188388311386109,3.473545789718628,-3.2134542102813723,7.55790901184082,0.87090901184082,6.720370292663574,0.03337029266357394
