Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
TR160512,TR,29.0459,40.1957,39.574,16.988954544067383,15.463828145879422,32.4527826899468,-7.121217310053197,0
TR340411,TR,29.059,41.0746,37.582,54.47486114501953,18.082898892327975,72.5577600373475,34.975760037347506,0
TR340741,TR,29.2688,40.9845,22.395,17.69025421142578,15.869813562950837,33.56006777437662,11.16506777437662,0
FR07001,FR,3.0472,45.7647,12.259,7.983696937561035,9.806398071153522,17.79009500871456,5.5310950087145585,0
FR07004,FR,3.1138,45.7973,23.573,15.27104949951172,9.258189636733867,24.529239136245582,0.9562391362455857,0
FR26017,FR,3.1711,46.9968,12.212,5.769901275634766,7.519913878756352,13.289815154391118,1.077815154391118,0
FR07049,FR,3.3311,46.5619,16.486,7.621516227722168,8.005149967525536,15.626666195247704,-0.8593338047522963,0
FR06023,FR,3.5518,50.4203,12.668,12.94651222229004,2.7321743000342917,15.67868652232433,3.010686522324331,0
FR07022,FR,3.6007,46.6527,3.673,3.9887213706970215,7.939166820658717,11.927888191355738,8.254888191355738,0
ES1828A,ES,3.8576,40.0106,5.494,1.4397140741348269,1.3634978416449273,2.803211915779754,-2.690788084220246,0
FR06007,FR,3.9769,50.2794,18.099,10.496123313903809,1.2950172794930743,11.791140593396882,-6.307859406603118,0
TR0010A,TR,32.8229,39.9183,57.056,38.16703414916992,15.040294432179472,53.207328581349394,-3.848671418650603,0
FR14201,FR,4.0696,49.3492,12.365,6.286825180053711,4.548508708843234,10.835333888896944,-1.5296661111030565,0
FR29423,FR,4.0747,46.0411,20.77,7.402932643890381,6.433530372066572,13.836463015956951,-6.933536984043046,0
FR14022,FR,4.36,48.9622,13.81,8.990321159362793,4.953247131607057,13.94356829096985,0.1335682909698494,0
FR32005,FR,4.3669,46.6788,17.007,7.570104122161865,6.817411123776956,14.387515245938822,-2.6194847540611796,0
NL00437,NL,4.4505,51.7866,18.747,18.547212600708008,-2.130583568320234,16.416629032387775,-2.3303709676122253,0
BETN063,BE,4.6683,50.6554,17.451,14.062104225158691,0.8922259239201272,14.95433014907882,-2.4966698509211813,0
NL00564,NL,4.715,52.3275,22.19,29.98816299438477,-4.47985482889648,25.508308165488288,3.318308165488286,0
FR14051,FR,4.7192,49.7453,15.062,9.663111686706545,3.056285019903348,12.71939670660989,-2.342603293390109,0
NL00241,NL,4.781,51.6031,22.891,20.48924446105957,-2.5078316854372655,17.981412775622303,-4.909587224377695,0
FR20017,FR,4.8298,45.7353,33.788,38.576297760009766,5.267155985731828,43.84345374574159,10.055453745741596,0
FR20062,FR,4.8542,45.7577,30.069,38.576297760009766,4.674512384247348,43.25081014425712,13.181810144257115,0
FR27004,FR,4.8754,45.526,24.595,17.25338363647461,6.23506139942197,23.48844503589658,-1.1065549641034202,0
NL00644,NL,4.9233,51.9745,16.941,20.19112968444824,-3.62629176989517,16.564837914553074,-0.376162085446925,0
FR02041,FR,5.1011,43.639,18.233,7.315600872039795,9.304279934904722,16.619880806944515,-1.6131191930554856,0
NL00230,NL,5.1485,51.5184,20.059,17.73581886291504,-1.3083583350089576,16.42746052790608,-3.63153947209392,0
NL00549,NL,5.2359,52.2574,18.7,20.203882217407227,-3.63149541389292,16.572386803514306,-2.1276131964856937,0
