p,k,RMSE,MAE,MBE,R2
0.8999999999999999,37,2.939305872303597,2.042629044101784,0.0167715735183007,0.7905663301207926
0.8999999999999999,38,2.9438528345111696,2.0417001988061703,0.0049648318995678,0.7899178616768845
0.8999999999999999,39,2.9402833254772496,2.041249508841569,0.0019159837729216,0.7904270144781492
0.8999999999999999,40,2.9519975989676315,2.042026677038624,-0.0059549407559663,0.7887537840959095
1.0,2,3.163362540032967,2.175503668088002,-0.2303859951961658,0.75742006618735
1.0,3,3.029465171841376,2.086294990224891,-0.1401609490913815,0.7775210806924417
1.0,4,2.763079265347679,2.0021026121817624,-0.0911135130182022,0.8149267608952405
1.0,5,2.6352042716956263,1.9261512757329249,-0.1806765493720072,0.8316607027236327
1.0,6,2.709675349820603,1.9432806763057944,-0.1034717556675957,0.8220116982478083
1.0,7,2.7301763540785777,1.9463395338488436,-0.0490350866806108,0.8193082433122454
1.0,8,2.682189419724992,1.920334082435939,-0.0727114074065664,0.8256042775811572
1.0,9,2.7073603902629952,1.9202491560941917,-0.0464533212299945,0.8223156901727993
1.0,10,2.6488411943287433,1.883018990059008,-0.0327368452716681,0.8299139160875235
1.0,11,2.6001936105388608,1.9008872134596664,0.0579131499256371,0.836104016094001
1.0,12,2.6074082696243464,1.9080998940209053,0.0734165483994999,0.8351932422967564
1.0,13,2.6159107881275303,1.919339619877071,0.0767307624379301,0.8341166504691234
1.0,14,2.6185390159399904,1.9011771791487415,0.0505746872152923,0.8337831541963437
1.0,15,2.623547932505378,1.904411480237266,0.0387490129914309,0.8331466445995167
1.0,16,2.6069997662965076,1.8990858870599887,0.0241813397207921,0.8352448788861724
1.0,17,2.6277293164065605,1.913825399057192,0.0206621410268315,0.8326143624167047
1.0,18,2.6537175193918325,1.9200816653454325,0.029203589139301,0.8292871073050427
1.0,19,2.671225322915616,1.9262537210993675,0.0204607762369168,0.8270271327320406
1.0,20,2.676325169269806,1.9299493908996244,0.0078766362572486,0.8263660300421
1.0,21,2.675174340321737,1.9338181242528791,0.009005754941968,0.8265153243348893
1.0,22,2.68466660989152,1.931605176777648,0.0054455212376563,0.8252819954470983
1.0,23,2.71452357796904,1.9535585452143165,0.0154766726152863,0.8213742049907198
1.0,24,2.7161671947800845,1.945034227847128,0.0078954146477597,0.8211578272472645
1.0,25,2.713424346719847,1.9275863136568867,0.009621495305214,0.8215188427472266
