p,k,RMSE,MAE,MBE,R2
0.7999999999999999,8,11.424507287406982,6.398737773625325,2.2950446380289344,-0.5058972696530872
0.7999999999999999,9,11.309931011652449,6.415741967118488,2.370235382875696,-0.4758434747741291
0.7999999999999999,10,11.293340562914494,6.490265180448688,2.4548224082975825,-0.4715168441110891
0.7999999999999999,11,11.21017383184891,6.534981640954339,2.560469527161455,-0.4499234770686844
0.7999999999999999,12,11.086972254829217,6.471006665680165,2.564206864730689,-0.4182288289816334
0.7999999999999999,13,11.027599781711832,6.479898060032473,2.6144428597955742,-0.4030798254576535
0.7999999999999999,14,11.011927243844132,6.498057401593964,2.6697827627217614,-0.3990945165870299
0.7999999999999999,15,11.068056960625668,6.531347968541891,2.724424427035423,-0.4133937250312041
0.7999999999999999,16,11.069446290241984,6.54731334776818,2.743805707212009,-0.4137485828015523
0.7999999999999999,17,11.090989261349817,6.579259444563484,2.7809637686960196,-0.41925671403285
0.7999999999999999,18,11.103796045058427,6.583110866233882,2.7930926004683436,-0.4225362425454881
0.7999999999999999,19,11.099671286669428,6.5995061945326,2.817159172518835,-0.4214795717554367
0.7999999999999999,20,12.24722986044766,7.005264066821444,3.248213045645646,-0.7305977137590662
0.7999999999999999,21,13.08107761939829,7.200314391487314,3.4677556123269726,-0.9742740316050008
0.7999999999999999,22,13.172202500058953,7.239818853745041,3.537395780700495,-1.0018760558387014
0.7999999999999999,23,13.229427959584976,7.330741564789396,3.632306283288411,-1.0193077831934132
0.7999999999999999,24,13.225678110367085,7.364714845603665,3.643017700398724,-1.0181632096581117
0.7999999999999999,25,13.257644901530774,7.380950685876406,3.666465028512773,-1.0279309005892348
0.7999999999999999,26,13.259157471250123,7.393040782077287,3.6975820200597944,-1.0283936617923914
0.7999999999999999,27,13.28792452808395,7.414922615587095,3.733720879414266,-1.037204812112544
0.7999999999999999,28,13.356958140611052,7.489986090834108,3.800130996946805,-1.0584272270026642
0.7999999999999999,29,13.363408704043472,7.5044802044411165,3.8401616796502673,-1.0604158866179052
0.7999999999999999,30,13.44821067683054,7.607846473052781,3.9636716532746297,-1.086648972972954
0.7999999999999999,31,13.399267254673164,7.61006246795562,3.9696730770854183,-1.0714883092741436
0.7999999999999999,32,13.386077142409718,7.620805382580147,3.991104224622792,-1.067412009503331
0.7999999999999999,33,13.428742693369232,7.652437947212319,4.022318654493498,-1.0806119699367094
0.7999999999999999,34,13.407937170626726,7.6536135141791375,4.012892965820525,-1.0741698648449542
0.7999999999999999,35,13.405430665876445,7.659816665744735,4.019273138562807,-1.0733944389751289
0.7999999999999999,36,13.426008653357924,7.677756648900951,4.042529298938986,-1.0797648471005954
0.7999999999999999,37,13.430117649742495,7.68643050831081,4.042634474103123,-1.081038055566388
0.7999999999999999,38,13.463532751877963,7.700305248647523,4.074593831409922,-1.091406484033726
0.7999999999999999,39,13.44569449237384,7.700700133418899,4.078438465591055,-1.0858682144528098
0.7999999999999999,40,13.440022088001252,7.709704481749688,4.096822003154449,-1.0841086337636523
0.8999999999999999,2,9.975791523486391,5.705076203287715,1.0375902593440929,-0.1481935872304003
0.8999999999999999,3,9.608384001657626,5.792430534376231,1.380571843199748,-0.0651753086309687
0.8999999999999999,4,9.31415073709645,5.7456711653445565,1.3817303141297703,-0.0009373887530221
0.8999999999999999,5,11.173554974448688,6.208588729657548,1.972642352067264,-0.440466385103611
0.8999999999999999,6,10.96267136111172,6.1901462059645,1.927097605133856,-0.3866063280917402
0.8999999999999999,7,10.965080197088025,6.211004470820924,2.034254710669299,-0.3872157551301272
0.8999999999999999,8,10.837155429256915,6.251448562984086,2.1204136078277784,-0.3550364950230837
0.8999999999999999,9,10.769652706329996,6.265842978632637,2.1902607966602803,-0.3382085030929365
0.8999999999999999,10,10.780445788711573,6.329623962785181,2.266185250983652,-0.3408920867552814
0.8999999999999999,11,10.723386427318896,6.367041625086777,2.3636788866977603,-0.3267353499700223
0.8999999999999999,12,10.625659440719202,6.311302216987227,2.3672261290376793,-0.3026632839588592
0.8999999999999999,13,10.579605017339189,6.315688728853404,2.4089081867203848,-0.2913955799494372
0.8999999999999999,14,10.578916576311787,6.3290264413408455,2.4579302999890293,-0.2912275168181475
0.8999999999999999,15,10.63672421999528,6.361050938983116,2.5092335437021025,-0.3053776917491468
0.8999999999999999,16,10.644616558603117,6.374872782979273,2.526474974996637,-0.307315563730915
0.8999999999999999,17,10.670086820642227,6.401541777513055,2.557836733101665,-0.3135792946692457
0.8999999999999999,18,10.688364254630828,6.403842144107771,2.5678178908958773,-0.3180833671029155
0.8999999999999999,19,10.691783372005736,6.419153144948253,2.5897871908426837,-0.3189267894375889
0.8999999999999999,20,11.578226564546604,6.734697945360262,2.942108832897502,-0.5466942647126571
0.8999999999999999,21,12.238015021907003,6.894076409494692,3.124568572898344,-0.7279944835838559
0.8999999999999999,22,12.33722860309688,6.9303668259973,3.1910142452211794,-0.7561257540211352
0.8999999999999999,23,12.3944081045208,7.007223727231917,3.2751645659383453,-0.7724417507804249
0.8999999999999999,24,12.39906256442258,7.036169743148465,3.2859768910218934,-0.7737732073533603
0.8999999999999999,25,12.429292756026491,7.051347528752673,3.3081962479209883,-0.7824330348227284
0.8999999999999999,26,12.4364826304907,7.058548101893411,3.3360161754703657,-0.7844957710772307
0.8999999999999999,27,12.460110411978256,7.073082061237598,3.3673988271328854,-0.7912828555428024
0.8999999999999999,28,12.510728301008632,7.134882914907743,3.421696057479538,-0.8058662138624735
0.8999999999999999,29,12.51945043651015,7.14772077777727,3.457407959820549,-0.8083850920638262
0.8999999999999999,30,12.608025892107491,7.240043187648502,3.5722298223545166,-0.8340643609744329
0.8999999999999999,31,12.569972775555526,7.242818777291967,3.579137890298296,-0.8230100462438996
0.8999999999999999,32,12.55913414752746,7.251653774293733,3.5987677513650667,-0.8198675718034614
0.8999999999999999,33,12.605766620484316,7.278736545491334,3.6263724601569383,-0.8334071163995063
0.8999999999999999,34,12.592538977464285,7.281517624476751,3.6199508721080336,-0.8295614271132072
0.8999999999999999,35,12.590142584562669,7.287817726438044,3.625765100384175,-0.8288651527798998
0.8999999999999999,36,12.615699482725397,7.302286271822406,3.64738083835718,-0.8362975641835537
0.8999999999999999,37,12.621120386935448,7.310045406504333,3.6481745711976026,-0.837875999352717
0.8999999999999999,38,12.651211008993016,7.321834068897921,3.6770325999062288,-0.8466499838268087
0.8999999999999999,39,12.63968223005997,7.322792083132378,3.682124688838899,-0.8432858918000574
0.8999999999999999,40,12.637077650693408,7.32759804727718,3.699486328373464,-0.8425263015415625
1.0,2,9.909630892725996,5.6910442596296935,1.0186116399309832,-0.1330141788301739
1.0,3,9.563774346784356,5.761588610904299,1.3380330353868135,-0.0553075104541822
1.0,4,9.262909686882388,5.708901826844843,1.323667135246129,0.0100454701381494
1.0,5,10.582323233278093,6.093645345872186,1.8329584742180536,-0.2920592612480177
1.0,6,10.412642557574236,6.076858417589399,1.7876519267516784,-0.2509567890630575
1.0,7,10.412825920732848,6.085499698577501,1.8771232605189037,-0.2510008473136902
1.0,8,10.33964199185496,6.118056978998241,1.960137955504511,-0.2334779522690577
1.0,9,10.304127044198909,6.135136427592696,2.023957942281886,-0.2250189224043648
1.0,10,10.331339372085298,6.184806250373854,2.0909556706852364,-0.231497808914997
1.0,11,10.29237229711656,6.211808677494492,2.1800161439833365,-0.2222255612503627
1.0,12,10.212610226433634,6.1613779820196175,2.1825141266230603,-0.2033553739294944
1.0,13,10.1758663388308,6.161932801372654,2.216092353095938,-0.194711861355999
1.0,14,10.186442629275728,6.171455735386982,2.2590146779130147,-0.1971966003729488
1.0,15,10.242071135400348,6.200702745514497,2.3061386088117763,-0.210308166110317
1.0,16,10.252926052089178,6.212355834211791,2.3207736060252016,-0.2128749821559159
1.0,17,10.280953370841456,6.233085184520467,2.3468637934343666,-0.2195150565941273
1.0,18,10.302510373046111,6.2358123052259025,2.354600980117526,-0.2246345526498141
1.0,19,10.311060078041631,6.249555329707846,2.3743716814285123,-0.2266679616408837
1.0,20,11.002005504493283,6.497698520528104,2.6609991421954,-0.3965744858559372
1.0,21,11.520391830973338,6.625559175757105,2.8114754033618237,-0.5312809824689133
1.0,22,11.622540434926131,6.660971265555969,2.873643343391098,-0.5585563874513111
1.0,23,11.677500764415,6.721016268840692,2.947581083431825,-0.5733313505348208
1.0,24,11.687191034591311,6.746557396565064,2.9577319009408733,-0.5759436101136282
1.0,25,11.714282022250805,6.758752022462732,2.9779401021758116,-0.5832581737423366
1.0,26,11.724491490545136,6.764486121995745,3.002362275890121,-0.5860191228097791
1.0,27,11.74348590115411,6.776989793899037,3.028976897533405,-0.5911621861270895
1.0,28,11.77944765641321,6.820010681651935,3.0725587525837432,-0.6009222520436697
1.0,29,11.78897285872602,6.827638932898749,3.103796084517796,-0.6035124029943681
1.0,30,11.87926788849166,6.912473016735491,3.210052247934094,-0.6281699694040186
1.0,31,11.849278900943132,6.912652449230253,3.21707750390558,-0.6199597770312326
1.0,32,11.839435441804069,6.916557884242195,3.2344891626929804,-0.6172694218368031
1.0,33,11.887438309199789,6.940891480487164,3.25836132179571,-0.6304104119170628
1.0,34,11.87935104340088,6.945374323470626,3.2539061980866917,-0.6281927638726901
1.0,35,11.876517668979476,6.951708590147892,3.2587095620448387,-0.6274161676510883
1.0,36,11.904501773957064,6.96428941874404,3.278130094169955,-0.6350944181584122
1.0,37,11.910697985947898,6.97209615839491,3.2790936790199705,-0.6367969721153093
1.0,38,11.93657248512888,6.983053724303407,3.3045142497810636,-0.6439161692292372
1.0,39,11.929219192909756,6.984043507797133,3.3100391819858173,-0.6418913882223463
1.0,40,11.928188925250296,6.988355889681757,3.325877774926536,-0.641607796392361
1.1,2,9.850867191687572,5.680666310523215,1.001848403862537,-0.1196165662333301
1.1,3,9.526854626240524,5.73643079206048,1.3004208069863334,-0.0471754793692238
