Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
FR11022,FR,2.88,50.6872,19.711,12.423545837402344,1.1365525209448226,14.120012340573192,-5.590987659426807,0
FR08714,FR,2.9005,42.6955,18.486,7.577521324157715,2.1721129711913423,16.45923235768197,-2.026767642318031,0
PL0134A,PL,20.8375,52.1917,22.802,9.62177276611328,2.391322828291201,23.008764864237264,0.2067648642372646,0
PL0138A,PL,21.1475,51.3991,20.165,5.561356067657471,2.4960832861657094,13.881607928896068,-6.283392071103933,0
PL0565A,PL,21.2774,50.429,14.731,5.133730888366699,2.9833332018514698,15.315629808634815,0.5846298086348156,0
PL0495A,PL,22.0106,50.0242,19.155,6.145791053771973,2.412122589809792,14.824401433054303,-4.330598566945698,0
PL0151A,PL,22.0544,53.1814,14.759,4.415536403656006,2.3052095895735176,10.178736860818788,-4.580263139181213,0
PL0276A,PL,22.1125,50.5299,13.105,4.774636268615723,2.7305420616221987,13.037345160402095,-0.0676548395979033,0
PL0312A,PL,22.3077,54.3059,7.393,3.3102424144744873,1.5364895003515784,5.086152713458508,-2.306847286541492,0
PL0149A,PL,23.2299,53.1386,9.022,3.8946824073791504,2.86521791201224,11.159113795221693,2.1371137952216923,0
GR0028A,GR,23.6884,38.0208,28.359,32.47126770019531,0.6793463052108727,22.059235737640837,-6.299764262359165,0
LT00012,LT,24.3656,55.725,13.908,6.0631022453308105,1.0661150013778078,6.463964258634647,-7.444035741365353,0
BG0041A,BG,25.5935,42.0564,11.559,7.845903396606445,2.6792208907775144,21.020908287210247,9.461908287210248,0
BG0045A,BG,25.9641,43.8514,17.938,8.288084030151367,3.35972641610208,27.84569485497334,9.90769485497334,0
TR220341,TR,26.6353,40.8512,23.815,5.119032382965088,1.2637378968048556,6.469115217324248,-17.345884782675753,0
TR390441,TR,27.3459,41.3984,15.333,11.827580451965332,1.6885981891461013,19.972030933168487,4.6390309331684865,0
TR590341,TR,27.9802,41.3184,21.625,6.08191442489624,1.9451702507606408,11.830359006980178,-9.794640993019822,0
TR340611,TR,28.2555,41.0732,23.629,6.693648338317871,1.9670018819768655,13.166418878762572,-10.46258112123743,0
TR160512,TR,29.0459,40.1957,39.574,16.988954544067383,2.1874723833528913,37.16286888718501,-2.411131112814985,0
TR340411,TR,29.059,41.0746,37.582,54.47486114501953,1.935812732864016,105.45312982552804,67.87112982552804,0
TR340741,TR,29.2688,40.9845,22.395,17.69025421142578,2.603464876004959,46.05595548704583,23.66095548704583,0
FR07001,FR,3.0472,45.7647,12.259,7.983696937561035,2.909363250742662,23.227474475206808,10.968474475206808,0
FR07004,FR,3.1138,45.7973,23.573,15.27104949951172,2.100398141339897,32.07528398508398,8.502283985083977,0
FR26017,FR,3.1711,46.9968,12.212,5.769901275634766,1.985626562220428,11.456869234289922,-0.7551307657100779,0
FR07049,FR,3.3311,46.5619,16.486,7.621516227722168,2.018044760078204,15.38056088720572,-1.1054391127942793,0
FR06023,FR,3.5518,50.4203,12.668,12.94651222229004,1.000843751977484,12.957435867579116,0.2894358675791171,0
FR07022,FR,3.6007,46.6527,3.673,3.9887213706970215,2.049053466040563,8.173103349696797,4.500103349696797,0
ES1828A,ES,3.8576,40.0106,5.494,1.4397140741348269,2.0284083098353087,2.9203279917619303,-2.5736720082380695,0
FR06007,FR,3.9769,50.2794,18.099,10.496123313903809,1.2951513947601407,13.594068749576948,-4.504931250423052,0
TR0010A,TR,32.8229,39.9183,57.056,38.16703414916992,1.325566367353575,50.59293680977502,-6.463063190224979,0
FR14201,FR,4.0696,49.3492,12.365,6.286825180053711,1.3108139721417909,8.240858286427235,-4.124141713572765,0
FR29423,FR,4.0747,46.0411,20.77,7.402932643890381,1.731173828573926,12.815763247798609,-7.954236752201393,0
FR14022,FR,4.36,48.9622,13.81,8.990321159362793,1.5792303157899394,14.197787723553478,0.3877877235534779,0
FR32005,FR,4.3669,46.6788,17.007,7.570104122161865,2.7219880762569244,20.605733156547988,3.5987331565479863,0
NL00437,NL,4.4505,51.7866,18.747,18.547212600708008,0.9343943508255635,17.33041067766227,-1.4165893223377282,0
BETN063,BE,4.6683,50.6554,17.451,14.062104225158691,1.105992266174361,15.55257851916332,-1.8984214808366815,0
NL00564,NL,4.715,52.3275,22.19,29.98816299438477,0.7810686074041745,23.422812708633508,1.2328127086335066,0
FR14051,FR,4.7192,49.7453,15.062,9.663111686706545,1.2896738886692496,12.4622628256401,-2.5997371743599,0
