Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
DEBY007,DE,10.8884,48.3766,53.592,63.27304,48.172253,-5.419747344970702
DEBY013,DE,12.7814,48.1828,52.655,63.6555,46.93214,-5.722859649658204
DEBY020,DE,11.8975,50.3206,57.997,65.70444,55.050194,-2.946806213378906
DEBY026,DE,11.6383,48.7671,50.314,62.776447,45.565517,-4.748482574462891
DEBY030,DE,11.9488,48.9042,46.279,64.564125,39.40289,-6.876110748291019
DEBY031,DE,10.3066,47.7251,55.987,67.90362,59.335472,3.348472106933592
DEBY039,DE,11.5547,48.1545,57.265,55.944984,53.667694,-3.5973059082031256
DEBY047,DE,11.7216,50.3232,57.681,66.76446,54.85411,-2.82688928222656
DEBY049,DE,11.7778,48.8532,54.514,62.766846,48.58111,-5.932891906738284
DEBY052,DE,10.0083,48.3971,49.19,60.65551,42.60596,-6.584039154052732
DEBY058,DE,11.0248,49.4622,51.9,59.214516,42.976284,-8.92371597290039
DEBY062,DE,13.1289,48.9724,47.661,66.64549,41.996918,-5.664082275390626
DEBY067,DE,12.1281,49.322,52.772,63.15732,50.254047,-2.5179526062011703
DEBY068,DE,10.2321,50.0484,47.98,62.975857,43.909092,-4.070908050537106
DEBY072,DE,12.5489,49.4385,69.684,68.21382,55.41163,-14.272371276855466
DEBY075,DE,12.1594,49.679,46.513,63.555183,42.90714,-3.6058611755371075
DEBY077,DE,9.9564,49.8047,54.413,64.40433,48.52555,-5.8874491577148405
DEBY079,DE,12.8912,47.7334,53.091,70.53041,50.62146,-2.469540039062501
DEBY088,DE,12.5382,48.0217,48.086,64.92493,45.62031,-2.4656882629394516
DEBY089,DE,11.648,48.1732,57.339,57.356503,55.319878,-2.01912237548828
DEBY093,DE,11.7863,49.488,49.608,65.4482,44.538685,-5.069315155029294
DEBY099,DE,10.9031,48.326,54.747,63.668274,50.90767,-3.8393309326171874
DEBY109,DE,11.2202,47.9688,65.468,65.62223,67.0829,1.614901000976559
DEBY113,DE,10.9635,49.6059,51.574,62.9634,48.79863,-2.7753702392578106
DEBY122,DE,10.4366,47.5411,69.587,72.243164,73.956955,4.369954956054684
DEBY124,DE,10.325,49.4441,65.155,67.3066,61.799446,-3.35555389404297
DEBY187,DE,10.5977,48.9522,49.472,64.41597,45.052563,-4.419437286376954
DEBY188,DE,11.0279,49.3227,50.173,62.196556,42.957787,-7.215213439941408
DEBY189,DE,11.4644,48.1817,55.191,59.843735,52.93198,-2.259019866943362
DEHB001,DE,8.8158,53.0772,54.619,58.875885,51.907017,-2.711983245849609
DEHB002,DE,8.917,53.06,50.523,59.49891,52.824173,2.3011729736328093
DEHB004,DE,8.6255,53.1809,53.648,58.275383,50.117405,-3.5305950622558626
DEHB005,DE,8.5694,53.5625,52.322,59.755806,53.335075,1.013075378417966
DEHE001,DE,8.6646,49.8723,50.688,63.219944,49.309452,-1.3785479431152368
DEHE005,DE,8.5425,50.1018,43.994,59.86091,44.58082,0.5868181762695315
DEHE008,DE,8.7463,50.1253,49.519,54.4272,46.41195,-3.1070508422851546
DEHE011,DE,8.9216,50.1358,50.332,59.45497,46.567886,-3.7641136474609382
DEHE013,DE,9.4834,51.3142,53.923,63.01294,51.355286,-2.567714355468752
DEHE018,DE,8.4515,50.0103,49.835,54.19769,47.492004,-2.342995605468751
DEHE020,DE,8.5006,50.5672,44.928,61.56535,39.42574,-5.502260711669919
DEHE022,DE,8.245,50.0503,49.038,58.33425,49.080475,0.0424748535156283
DEHE024,DE,9.7746,51.2918,72.265,67.87246,65.44374,-6.821259155273438
DEHE026,DE,9.3994,50.1644,67.773,68.98919,67.83326,0.060259582519535115
DEHE028,DE,8.8173,49.6535,67.591,69.146225,68.90495,1.3139530029296935
DEHE030,DE,8.7693,50.8043,47.89,61.717964,42.93207,-4.957928314208985
DEHE032,DE,9.8003,50.97,48.578,64.60566,45.673294,-2.9047059326171905
DEHE039,DE,9.4594,50.7704,67.065,65.76674,65.91868,-1.1463217163085915
DEHE042,DE,8.6844,50.533,49.271,59.59469,46.68198,-2.58901986694336
DEHE043,DE,8.5168,49.8252,53.616,59.746605,51.087578,-2.528422180175781
DEHE044,DE,8.061,50.3832,48.015,62.25932,42.057095,-5.957905426025391
DEHE045,DE,9.002,49.6725,49.243,68.966354,47.033398,-2.2096023254394552
DEHE050,DE,9.2712,51.3608,63.907,63.618134,53.500256,-10.4067444152832
DEHE051,DE,9.9359,50.4977,79.853,71.04211,80.01389,0.16089312744141182
DEHE052,DE,8.4461,50.2219,74.443,69.123634,73.74359,-0.6994086914062478
DEHE060,DE,9.0318,51.1548,64.772,66.64698,63.821304,-0.9506956787109431
DEMV004,DE,12.0647,53.8178,53.954,62.561516,54.87175,0.9177498779296869
DEMV007,DE,12.1741,54.1616,58.939,64.75166,56.69957,-2.2394302978515626
DEMV012,DE,14.2574,53.5205,51.202,65.27127,56.284534,5.082534454345705
DEMV017,DE,11.3733,53.3074,54.801,62.925854,52.098194,-2.702805877685549
DEMV019,DE,12.1755,53.7818,54.03,62.886314,54.724556,0.6945559692382801
DEMV021,DE,12.08,54.1713,55.913,59.77649,54.218876,-1.694124114990231
DEMV024,DE,12.4639,53.3963,59.855,63.084408,53.511227,-6.3437733459472625
DEMV026,DE,13.3421,54.3235,56.305,64.83271,56.244205,-0.06079452514648409
DENI011,DE,10.4736,52.2269,58.445,60.521088,56.37565,-2.069351501464844
DENI016,DE,10.4813,51.9016,63.732,67.71483,60.5365,-3.1955009765624993
DENI020,DE,10.8164,52.4408,56.409,62.50703,51.95396,-4.455039581298827
DENI029,DE,7.2073,53.3623,60.64,59.5305,58.024593,-2.615406646728516
DENI031,DE,8.0906,53.5962,57.909,63.653324,55.93922,-1.969779571533202
DENI038,DE,8.0529,52.2553,54.027,60.850063,51.375454,-2.6515460510253916
DENI041,DE,9.0626,52.1702,52.84,64.000015,49.799603,-3.0403974914550815
DENI042,DE,9.9498,51.5511,55.961,63.37563,52.17331,-3.7876906738281235
DENI043,DE,7.3175,52.4986,57.84,60.69902,52.86724,-4.972759094238285
DENI051,DE,10.6125,51.7582,76.99,72.32606,79.20088,2.2108819580078176
DENI052,DE,9.623,52.8294,55.077,62.64964,55.686066,0.6090656738281268
DENI054,DE,9.7061,52.3629,56.474,60.24447,54.078197,-2.3958025207519498
DENI058,DE,7.214,53.7153,67.614,74.94581,65.00974,-2.604257263183598
DENI059,DE,8.8012,53.8302,60.135,59.609695,53.67126,-6.463739166259764
DENI060,DE,11.1671,52.957,57.274,62.398216,52.979603,-4.294397186279298
DENI062,DE,10.4565,53.247,56.418,62.49375,53.39879,-3.0192115478515618
DENI063,DE,9.685,53.5242,55.13,56.62686,51.712112,-3.41788757324219
DENI077,DE,9.5546,51.7088,56.109,67.76948,58.052624,1.9436237487792951
DENW006,DE,7.5698,51.5922,50.494,56.979202,49.776546,-0.7174535217285154
DENW008,DE,7.4574,51.5369,49.679,56.393307,47.528923,-2.1500769653320333
DENW015,DE,7.1227,51.699,50.002,55.599865,50.799805,0.7978046874999976
DENW038,DE,6.8651,51.4535,51.088,53.769012,50.50925,-0.5787493591308603
DENW042,DE,6.6402,51.3377,56.737,53.90516,50.8434,-5.893600952148439
DENW053,DE,6.8846,51.0193,51.923,51.35478,49.938732,-1.984267852783205
DENW059,DE,6.9851,50.8899,46.958,52.54748,40.027264,-6.9307363586425765
DENW064,DE,6.281,50.6532,64.648,69.23542,59.79198,-4.856019256591793
DENW065,DE,8.1919,50.9303,70.531,67.005875,67.11461,-3.4163912353515684
DENW067,DE,8.5484,52.0232,52.544,61.10883,48.44974,-4.094258636474606
DENW068,DE,8.148,51.5707,58.062,62.17361,53.370983,-4.691016876220701
DENW071,DE,6.7324,51.2492,48.618,49.694664,51.401203,2.783203155517576
DENW078,DE,6.8199,51.3034,50.718,56.250362,49.636288,-1.0817123107910191
DENW079,DE,7.005,51.0289,50.804,56.877865,42.583233,-8.22076712036133
DENW080,DE,7.0526,51.1838,58.038,59.5806,56.597046,-1.4409541015624967
DENW081,DE,6.8745,51.862,54.695,59.722923,49.418343,-5.276657409667969
DENW094,DE,6.0938,50.7547,58.902,66.01856,52.929245,-5.9727550048828135
DENW095,DE,7.6116,51.9365,52.737,58.778793,50.367428,-2.3695721740722675
DENW096,DE,6.4256,51.1546,49.503,58.095352,46.1793,-3.323701599121094
DENW114,DE,7.2319,51.2776,50.153,61.51358,49.010506,-1.1424943237304674
DENW179,DE,7.5823,51.4488,50.168,59.46571,49.71717,-0.450829284667968
DENW247,DE,6.9656,51.4068,51.158,56.03665,48.884624,-2.2733755187988294
DERP001,DE,8.4023,49.515,53.214,49.976265,49.86451,-3.3494904174804674
DERP007,DE,8.2168,50.0176,51.111,58.33425,49.080475,-2.030525146484372
