Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
ES1749A,ES,-2.173,42.898,58.252,77.14866,64.388245,6.1362446289062476
ES1750A,ES,-4.4475,36.7196,57.158,61.329834,57.43494,0.2769403381347644
ES1751A,ES,-4.4655,36.7296,67.277,61.329834,57.43494,-9.842059661865235
ES1754A,ES,0.2884,40.643,76.435,78.36625,85.51855,9.083547058105466
ES1778A,ES,2.358,41.7793,79.768,80.28407,79.203865,-0.5641349487304694
ES1781A,ES,-6.1172,36.6885,69.289,68.737,60.30252,-8.986479248046876
ES1786A,ES,-2.3905,36.865,69.219,87.22996,69.115875,-0.10312475585936909
ES1793A,ES,-6.7341,37.1041,71.789,71.80011,70.89355,-0.8954529418945327
ES1799A,ES,-4.7623,37.8926,56.505,68.93235,49.884094,-6.620905761718753
ES1800A,ES,-4.7796,37.9027,61.215,76.13582,64.11693,2.901928100585934
ES1802A,ES,-3.4679,40.909,82.421,73.98026,80.83122,-1.589777465820319
ES1805A,ES,-3.7022,40.7806,61.747,73.4336,62.02768,0.2806794433593751
ES1806A,ES,-3.2211,40.2876,80.491,69.95096,78.6748,-1.816202941894531
ES1807A,ES,-3.5429,40.3597,53.128,57.22816,47.016045,-6.111955383300781
ES1808A,ES,-4.3981,40.3677,73.886,71.47446,68.842575,-5.043424926757808
ES1809A,ES,-3.6803,40.1852,58.067,62.756767,58.521282,0.4542821960449217
ES1810A,ES,-4.2752,40.2479,72.806,66.53859,62.763073,-10.0429270324707
ES1813A,ES,0.7551,41.1007,69.003,77.200096,76.10419,7.10118701171875
ES1815A,ES,1.6866,41.3468,52.833,69.2871,54.416985,1.5839845581054703
ES1816A,ES,2.4433,41.5472,65.346,70.77332,61.709778,-3.6362221679687536
ES1818A,ES,-4.0208,39.8681,55.861,67.838425,52.39728,-3.4637183532714815
ES1819A,ES,-6.3392,38.9062,58.022,68.92807,59.640842,1.6188424377441422
ES1820A,ES,-6.3974,38.428,74.613,71.20619,76.21672,1.603720581054688
ES1824A,ES,-3.8103,37.7844,75.021,76.44377,75.76251,0.7415122070312492
ES1825A,ES,1.3101,38.9944,77.959,81.37964,76.681816,-1.2771838989257844
ES1826A,ES,-0.4608,39.5514,63.437,63.701923,66.7308,3.293796813964846
ES1829A,ES,2.6481,39.6356,70.778,81.08822,68.78389,-1.9941102294921933
ES1831A,ES,1.4329,38.9358,61.722,72.600845,69.488594,7.76659405517578
ES1838A,ES,-3.5033,40.5997,72.982,60.99909,62.12477,-10.857228881835937
ES1851A,ES,1.8482,42.0979,56.262,68.33582,65.70155,9.439553344726562
ES1856A,ES,2.148,41.4261,60.384,55.09415,48.12518,-12.258820709228516
ES1857A,ES,-3.9378,38.9939,59.163,65.804565,66.867874,7.704874145507816
ES1868A,ES,-8.5591,42.876,56.191,62.686787,43.936207,-12.25479318237305
ES1885A,ES,-0.3364,39.4803,55.747,31.127836,48.66481,-7.082189819335937
ES1890A,ES,-3.8337,40.3419,59.259,55.882477,53.246975,-6.012025054931641
ES1903A,ES,2.0138,41.3135,57.948,59.138737,52.660038,-5.287962005615235
ES1910A,ES,1.9915,41.3031,57.838,68.6659,60.86312,3.025121032714843
ES1914A,ES,-0.8033,38.4547,54.062,75.491234,62.66362,8.60161999511719
ES1915A,ES,-0.5067,38.3403,61.407,68.16814,53.49833,-7.90867083740234
ES1921A,ES,-0.9762,37.6018,50.608,73.16237,49.872166,-0.7358343200683564
ES1924A,ES,-3.6001,37.1657,54.618,61.85221,44.423065,-10.194934814453127
ES1939A,ES,-3.6856,40.4097,49.242,51.983727,48.600723,-0.6412767333984348
ES1941A,ES,-3.6119,40.3728,52.126,51.52556,50.67058,-1.4554181823730445
ES1945A,ES,-3.7744,40.5181,55.795,68.22121,63.71413,7.919130401611326
ES1946A,ES,-3.6089,40.465,55.627,51.983727,48.600723,-7.02627673339844
ES1947A,ES,-3.6897,40.5006,55.048,59.713776,56.45816,1.4101604003906232
ES1957A,ES,-8.4092,43.3828,52.188,62.744392,51.611813,-0.576187408447268
ES1963A,ES,-3.8328,40.1192,55.119,63.092323,57.697342,2.5783419189453127
ES1974A,ES,-5.6707,43.5166,48.537,57.71827,42.304028,-6.232972442626952
ES1982A,ES,0.7296,42.0513,89.903,76.4212,101.1303,11.227302429199213
ES1988A,ES,-5.5664,42.5753,54.341,61.145977,49.42591,-4.91508905029297
ES1989A,ES,-5.0897,43.0414,60.55,72.43789,51.782528,-8.767472076416013
ES1990A,ES,-6.2239,40.5697,78.811,75.55785,76.84186,-1.969142089843757
ES1991A,ES,-2.8569,41.7236,59.314,71.46477,67.42832,8.114321838378906
ES1996A,ES,-1.9791,37.193,84.527,89.82019,88.931786,4.404785583496093
ES1997A,ES,-6.0848,40.0437,67.667,72.433495,67.39214,-0.27485675048828284
ES2001A,ES,-0.9344,39.2608,66.426,74.34963,71.96486,5.538859008789061
ES2014A,ES,-7.4089,42.0616,64.908,71.84188,65.79426,0.88625811767578
ES2029A,ES,-4.7008,40.6647,64.679,69.776245,50.43968,-14.23932180786133
ES2034A,ES,0.8299,41.5441,56.896,69.26514,61.28227,4.386268524169921
ES2041A,ES,0.1911,41.9161,35.005,67.87039,50.652523,15.647523040771482
ES2054A,ES,-5.9583,43.5705,36.092,58.061836,23.990683,-12.101317398071288
FI00352,FI,29.4016,66.3217,56.501,60.077976,57.971394,1.4703935852050805
FI00357,FI,28.3031,68.477,60.429,59.826393,61.524696,1.0956963500976542
FI00544,FI,26.6378,67.3619,54.5,60.45601,58.39502,3.89501953125
FR01011,FR,6.1808,49.1194,50.614,63.04523,46.95995,-3.654050506591794
FR01018,FR,6.1228,49.1075,53.926,63.04523,46.95995,-6.966050506591799
FR02004,FR,5.0427,43.4167,74.015,84.118065,71.56395,-2.451050415039063
FR02021,FR,5.1177,43.3312,73.447,81.53997,67.887054,-5.559945556640628
FR02041,FR,5.1011,43.639,65.001,78.63217,61.36842,-3.632580352783208
FR03027,FR,5.7274,43.3352,83.555,88.413536,91.46186,7.906860656738274
