Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
IT0741A,IT,10.2994,45.2489,46.726,64.51219177246094,-16.293151548782276,48.21904022367866,1.493040223678662,0
DEBY031,DE,10.3066,47.7251,49.378,65.68890380859375,-8.040927716615709,57.64797609197804,8.269976091978037,0
IT0804A,IT,10.3317,44.7936,51.893,67.57172393798828,-17.216426122632562,50.35529781535572,-1.5377021846442815,0
IT0908A,IT,10.3725,46.4703,61.427,76.19185638427734,-12.451874560496307,63.73998182378104,2.312981823781037,0
IT1110A,IT,10.4017,43.7389,45.978,71.84828186035156,-15.747893071712646,56.10038878863892,10.122388788638917,0
AT72705,AT,10.6823,47.4698,60.725,72.1054916381836,-10.047619320684632,62.05787231749896,1.3328723174989603,0
IT1388A,IT,10.6919,45.4108,48.98,63.82841491699219,-14.33736096006682,49.49105395692537,0.5110539569253731,0
DEUB029,DE,10.7694,50.6546,72.656,68.39506530761719,-12.04532256051719,56.349742747099995,-16.30625725290001,0
IT1191A,IT,10.958,46.0825,98.696,73.74065399169922,-15.104315717409314,58.636338274289905,-40.05966172571009,0
DEBY113,DE,10.9635,49.6059,46.627,61.00309753417969,-13.89451633935348,47.10858119482621,0.4815811948262052,0
DEBY058,DE,11.0248,49.4622,40.033,54.58905029296875,-14.915402320542556,39.673647972426195,-0.3593520275738058,0
IT1865A,IT,11.0708,44.9969,50.771,64.29375457763672,-14.522398509343088,49.77135606829363,-0.9996439317063732,0
IT1942A,IT,11.0942,42.6706,75.13,81.74369049072266,-12.485830540342162,69.25785995038049,-5.872140049619503,0
IT1852A,IT,11.2271,46.2673,43.429,67.36738586425781,-13.350865784461895,54.01652007979592,10.587520079795915,0
IT0883A,IT,11.3239,43.7892,67.171,75.3763198852539,-17.382850247394487,57.99346963785942,-9.177530362140589,0
IT0663A,IT,11.3686,45.7144,61.478,75.28506469726562,-12.770291008673272,62.51477368859235,1.0367736885923549,0
DETH005,DE,11.3689,50.6512,47.879,66.55008697509766,-11.098907508211624,55.45117946688603,7.572179466886034,0
AT72123,AT,11.376,47.3056,91.151,73.1597671508789,-7.111010223511588,66.04875692736732,-25.102243072632675,0
IT0703A,IT,11.4539,46.0518,41.82,73.50591278076172,-14.19935197858218,59.30656080217954,17.48656080217954,0
IT1791A,IT,11.5692,45.8483,97.368,77.85928344726562,-12.76360130867459,65.09568213859103,-32.272317861408965,0
DETH041,DE,11.5971,50.9335,44.483,62.85036849975586,-12.547522042923893,50.302846456831965,5.819846456831968,0
DEBY047,DE,11.7216,50.3232,52.736,66.11489868164062,-12.082016567429733,54.03288211421089,1.296882114210895,0
IT0950A,IT,11.8889,43.4611,56.024,72.41626739501953,-14.93617979108953,57.48008760393,1.4560876039300013,0
DEBY020,DE,11.8975,50.3206,52.772,65.4471664428711,-10.59678904068064,54.85037740219045,2.078377402190455,0
AT72530,AT,12.0666,47.4886,36.557,61.92898178100586,-10.182247173986974,51.74673460701889,15.189734607018885,0
DEMV019,DE,12.1755,53.7818,51.026,61.90724563598633,-7.989068400890843,53.91817723509549,2.892177235095481,0
DEBY002,DE,12.1887,50.0582,47.567,65.28384399414062,-10.97634485820193,54.3074991359387,6.740499135938698,0
IT2100A,IT,12.2058,43.1331,60.413,73.03534698486328,-14.546567511682882,58.4887794731804,-1.924220526819596,0
IT2027A,IT,12.2247,43.9275,82.732,78.35398864746094,-15.688396054355795,62.665592593105146,-20.066407406894857,0
IT0963A,IT,12.2622,45.4992,48.145,49.599971771240234,-8.516884793589277,41.08308697765096,-7.061913022349046,0
IT0952A,IT,12.2663,41.8895,65.74,62.79935836791992,-12.108495884596628,50.69086248332329,-15.0491375166767,0
IT2158A,IT,12.4017,43.9081,53.253,83.08675384521484,-15.229073514915935,67.8576803302989,14.604680330298905,0
